,business_id,day_of_week,opening_time_hours,closing_time_hours
10527,1Q1hrAxT2X3lgxDLBOLEQA,Friday,660,1320
10528,1Q1hrAxT2X3lgxDLBOLEQA,Sunday,660,1320
10529,N0uN3AZQyCPbxUDMyPaldA,Saturday,660,120
10530,N0uN3AZQyCPbxUDMyPaldA,Thursday,660,0
10531,N0uN3AZQyCPbxUDMyPaldA,Monday,660,0
10532,N0uN3AZQyCPbxUDMyPaldA,Tuesday,660,0
10533,N0uN3AZQyCPbxUDMyPaldA,Wednesday,660,0
10534,N0uN3AZQyCPbxUDMyPaldA,Friday,660,120
10535,N0uN3AZQyCPbxUDMyPaldA,Sunday,660,0
10536,PmPOuRvuN3CoNOi1nBj_TQ,Saturday,660,1380
10537,PmPOuRvuN3CoNOi1nBj_TQ,Thursday,660,1320
10538,PmPOuRvuN3CoNOi1nBj_TQ,Monday,660,1320
10539,PmPOuRvuN3CoNOi1nBj_TQ,Tuesday,660,1320
10540,PmPOuRvuN3CoNOi1nBj_TQ,Wednesday,660,1320
10541,PmPOuRvuN3CoNOi1nBj_TQ,Friday,660,1380
10542,PmPOuRvuN3CoNOi1nBj_TQ,Sunday,660,1320
10543,dipzJ5BExpm6BtJ91mXd4Q,Saturday,600,1230
10544,dipzJ5BExpm6BtJ91mXd4Q,Thursday,600,1230
10545,dipzJ5BExpm6BtJ91mXd4Q,Monday,600,1230
10546,dipzJ5BExpm6BtJ91mXd4Q,Tuesday,600,1230
10547,dipzJ5BExpm6BtJ91mXd4Q,Friday,600,1230
10548,dipzJ5BExpm6BtJ91mXd4Q,Sunday,600,1230
10549,LO_PRBWvDpFz-_bkowmXcw,Saturday,660,1320
10550,LO_PRBWvDpFz-_bkowmXcw,Thursday,690,1260
10551,LO_PRBWvDpFz-_bkowmXcw,Monday,690,1260
10552,LO_PRBWvDpFz-_bkowmXcw,Tuesday,690,1260
10553,LO_PRBWvDpFz-_bkowmXcw,Wednesday,690,1260
10554,LO_PRBWvDpFz-_bkowmXcw,Friday,690,1320
10555,LO_PRBWvDpFz-_bkowmXcw,Sunday,720,1260
10556,kc2BVXCX6GA3DVrMKERbGw,Saturday,330,1380
10557,kc2BVXCX6GA3DVrMKERbGw,Thursday,300,1320
10558,kc2BVXCX6GA3DVrMKERbGw,Monday,300,1320
10559,kc2BVXCX6GA3DVrMKERbGw,Tuesday,300,1320
10560,kc2BVXCX6GA3DVrMKERbGw,Wednesday,300,1320
10561,kc2BVXCX6GA3DVrMKERbGw,Friday,300,1380
10562,kc2BVXCX6GA3DVrMKERbGw,Sunday,330,1320
10563,Dh-jKrXlivowMGDtfD_gug,Saturday,660,180
10564,Dh-jKrXlivowMGDtfD_gug,Thursday,660,180
10565,Dh-jKrXlivowMGDtfD_gug,Monday,660,120
10566,Dh-jKrXlivowMGDtfD_gug,Tuesday,660,120
10567,Dh-jKrXlivowMGDtfD_gug,Wednesday,660,120
10568,Dh-jKrXlivowMGDtfD_gug,Friday,660,180
10569,Dh-jKrXlivowMGDtfD_gug,Sunday,720,180
10570,NDEzqbWAKOxcZYYVJ0o7kQ,Saturday,420,1080
10571,NDEzqbWAKOxcZYYVJ0o7kQ,Thursday,420,1140
10572,NDEzqbWAKOxcZYYVJ0o7kQ,Monday,420,1140
10573,NDEzqbWAKOxcZYYVJ0o7kQ,Tuesday,420,1140
10574,NDEzqbWAKOxcZYYVJ0o7kQ,Wednesday,420,1140
10575,NDEzqbWAKOxcZYYVJ0o7kQ,Friday,420,1140
10576,NDEzqbWAKOxcZYYVJ0o7kQ,Sunday,480,1020
10577,Yjj2JHXEjOQIRYnjrkw2Xw,Saturday,540,1080
10578,Yjj2JHXEjOQIRYnjrkw2Xw,Thursday,540,1080
10579,Yjj2JHXEjOQIRYnjrkw2Xw,Monday,540,1080
10580,Yjj2JHXEjOQIRYnjrkw2Xw,Tuesday,540,1080
10581,Yjj2JHXEjOQIRYnjrkw2Xw,Wednesday,540,1080
10582,Yjj2JHXEjOQIRYnjrkw2Xw,Friday,540,1080
10583,Yjj2JHXEjOQIRYnjrkw2Xw,Sunday,540,840
10584,IxRxm34eehQ-Vx1qcsIAWg,Saturday,540,1230
10585,IxRxm34eehQ-Vx1qcsIAWg,Thursday,600,1230
10586,IxRxm34eehQ-Vx1qcsIAWg,Monday,600,1230
10587,IxRxm34eehQ-Vx1qcsIAWg,Tuesday,600,1230
10588,IxRxm34eehQ-Vx1qcsIAWg,Wednesday,600,1230
10589,IxRxm34eehQ-Vx1qcsIAWg,Friday,600,1230
10590,IxRxm34eehQ-Vx1qcsIAWg,Sunday,600,1080
10591,xSGUgOwpTnnW31bTZb4tMw,Saturday,600,1020
10592,xSGUgOwpTnnW31bTZb4tMw,Thursday,600,1020
10593,xSGUgOwpTnnW31bTZb4tMw,Monday,600,1020
10594,xSGUgOwpTnnW31bTZb4tMw,Tuesday,600,1020
10595,xSGUgOwpTnnW31bTZb4tMw,Wednesday,600,1020
10596,xSGUgOwpTnnW31bTZb4tMw,Friday,600,1020
10597,xSGUgOwpTnnW31bTZb4tMw,Sunday,660,1020
10598,FWvEeULc-ItQTENPlIyfuw,Saturday,720,1320
10599,FWvEeULc-ItQTENPlIyfuw,Thursday,720,1260
10600,FWvEeULc-ItQTENPlIyfuw,Monday,720,1260
10601,FWvEeULc-ItQTENPlIyfuw,Tuesday,720,1260
10602,FWvEeULc-ItQTENPlIyfuw,Wednesday,720,1260
10603,FWvEeULc-ItQTENPlIyfuw,Friday,720,1320
10604,FWvEeULc-ItQTENPlIyfuw,Sunday,720,1260
10605,7wRpeQV6cqbx7qgEO94owA,Saturday,600,1260
10606,7wRpeQV6cqbx7qgEO94owA,Thursday,600,1260
10607,7wRpeQV6cqbx7qgEO94owA,Monday,600,1260
10608,7wRpeQV6cqbx7qgEO94owA,Tuesday,600,1260
10609,7wRpeQV6cqbx7qgEO94owA,Wednesday,600,1260
10610,7wRpeQV6cqbx7qgEO94owA,Friday,600,1260
10611,7wRpeQV6cqbx7qgEO94owA,Sunday,660,1080
10612,F3tqTcfKnljJcSyyqN0bbw,Saturday,420,1380
10613,F3tqTcfKnljJcSyyqN0bbw,Thursday,420,1380
10614,F3tqTcfKnljJcSyyqN0bbw,Monday,420,1380
10615,F3tqTcfKnljJcSyyqN0bbw,Tuesday,420,1380
10616,F3tqTcfKnljJcSyyqN0bbw,Wednesday,420,1380
10617,F3tqTcfKnljJcSyyqN0bbw,Friday,420,1380
10618,F3tqTcfKnljJcSyyqN0bbw,Sunday,420,1320
10619,SA6OcL_WLGvL5WHcdH_2sw,Saturday,600,1080
10620,SA6OcL_WLGvL5WHcdH_2sw,Thursday,600,1200
10621,SA6OcL_WLGvL5WHcdH_2sw,Monday,600,1200
10622,SA6OcL_WLGvL5WHcdH_2sw,Tuesday,600,1200
10623,SA6OcL_WLGvL5WHcdH_2sw,Wednesday,600,1200
10624,SA6OcL_WLGvL5WHcdH_2sw,Friday,600,1200
10625,Vw01sD6IF0INWJNdI2OERw,Thursday,480,1020
10626,Vw01sD6IF0INWJNdI2OERw,Monday,480,1020
10627,Vw01sD6IF0INWJNdI2OERw,Tuesday,480,1020
10628,Vw01sD6IF0INWJNdI2OERw,Wednesday,480,1020
10629,Vw01sD6IF0INWJNdI2OERw,Friday,480,1020
10630,PvPwNkVXFtXng0tC1kxlPg,Saturday,600,1080
10631,PvPwNkVXFtXng0tC1kxlPg,Thursday,540,1080
10632,PvPwNkVXFtXng0tC1kxlPg,Monday,540,1080
10633,PvPwNkVXFtXng0tC1kxlPg,Tuesday,540,1080
10634,PvPwNkVXFtXng0tC1kxlPg,Wednesday,540,1080
10635,PvPwNkVXFtXng0tC1kxlPg,Friday,540,1080
10636,PvPwNkVXFtXng0tC1kxlPg,Sunday,660,1020
10637,8U0yP_1MwOM3uYS1vCD5aA,Thursday,510,1080
10638,8U0yP_1MwOM3uYS1vCD5aA,Monday,510,1080
10639,8U0yP_1MwOM3uYS1vCD5aA,Tuesday,510,1080
10640,8U0yP_1MwOM3uYS1vCD5aA,Wednesday,600,1080
10641,8U0yP_1MwOM3uYS1vCD5aA,Friday,510,1080
10642,eN27zC-BPEQYeTVViLLjVw,Thursday,330,1140
10643,eN27zC-BPEQYeTVViLLjVw,Monday,330,1140
10644,eN27zC-BPEQYeTVViLLjVw,Tuesday,330,1140
10645,eN27zC-BPEQYeTVViLLjVw,Wednesday,330,1140
10646,eN27zC-BPEQYeTVViLLjVw,Friday,330,1140
10647,nXKwzVKJCtIGd4HxXgjdnQ,Saturday,960,120
10648,nXKwzVKJCtIGd4HxXgjdnQ,Thursday,900,120
10649,nXKwzVKJCtIGd4HxXgjdnQ,Monday,900,120
10650,nXKwzVKJCtIGd4HxXgjdnQ,Tuesday,900,120
10651,nXKwzVKJCtIGd4HxXgjdnQ,Wednesday,900,120
10652,nXKwzVKJCtIGd4HxXgjdnQ,Friday,900,120
10653,nXKwzVKJCtIGd4HxXgjdnQ,Sunday,960,120
10654,fdhydw4SV3rSjq06IL9LVA,Saturday,450,1080
10655,fdhydw4SV3rSjq06IL9LVA,Thursday,450,1080
10656,fdhydw4SV3rSjq06IL9LVA,Monday,450,1080
10657,fdhydw4SV3rSjq06IL9LVA,Tuesday,450,1080
10658,fdhydw4SV3rSjq06IL9LVA,Wednesday,450,1080
10659,fdhydw4SV3rSjq06IL9LVA,Friday,450,1080
10660,fdhydw4SV3rSjq06IL9LVA,Sunday,480,1020
10661,jQCeInIfLtuHTA33mlz9zw,Saturday,540,840
10662,jQCeInIfLtuHTA33mlz9zw,Thursday,540,1080
10663,jQCeInIfLtuHTA33mlz9zw,Monday,540,1020
10664,jQCeInIfLtuHTA33mlz9zw,Tuesday,540,1020
10665,jQCeInIfLtuHTA33mlz9zw,Wednesday,540,1020
10666,jQCeInIfLtuHTA33mlz9zw,Friday,540,1080
10667,uAUwNm5ZaM_sKKqz83iz7g,Saturday,780,60
10668,uAUwNm5ZaM_sKKqz83iz7g,Thursday,780,60
10669,uAUwNm5ZaM_sKKqz83iz7g,Tuesday,780,60
10670,uAUwNm5ZaM_sKKqz83iz7g,Wednesday,780,60
10671,uAUwNm5ZaM_sKKqz83iz7g,Friday,780,60
10672,uAUwNm5ZaM_sKKqz83iz7g,Sunday,840,120
10673,B0HRw0HaG2_NpfaDJgXR5A,Saturday,600,1080
10674,B0HRw0HaG2_NpfaDJgXR5A,Thursday,600,1080
10675,B0HRw0HaG2_NpfaDJgXR5A,Wednesday,600,1080
10676,B0HRw0HaG2_NpfaDJgXR5A,Friday,600,1080
10677,m3qpWS15bHFRV-v1dY-zUw,Thursday,540,960
10678,m3qpWS15bHFRV-v1dY-zUw,Monday,540,960
10679,m3qpWS15bHFRV-v1dY-zUw,Tuesday,540,960
10680,m3qpWS15bHFRV-v1dY-zUw,Wednesday,540,960
10681,m3qpWS15bHFRV-v1dY-zUw,Friday,540,960
10682,QCosRCJ1owLMgaHnXOMqQQ,Saturday,540,1200
10683,QCosRCJ1owLMgaHnXOMqQQ,Thursday,540,1200
10684,QCosRCJ1owLMgaHnXOMqQQ,Monday,540,1200
10685,QCosRCJ1owLMgaHnXOMqQQ,Tuesday,540,1200
10686,QCosRCJ1owLMgaHnXOMqQQ,Wednesday,540,1200
10687,QCosRCJ1owLMgaHnXOMqQQ,Friday,540,1200
10688,QCosRCJ1owLMgaHnXOMqQQ,Sunday,540,1200
10689,57YV3wsiNBp-aK25qjUeww,Saturday,660,120
10690,57YV3wsiNBp-aK25qjUeww,Thursday,660,120
10691,57YV3wsiNBp-aK25qjUeww,Monday,660,120
10692,57YV3wsiNBp-aK25qjUeww,Tuesday,660,120
10693,57YV3wsiNBp-aK25qjUeww,Wednesday,660,120
10694,57YV3wsiNBp-aK25qjUeww,Friday,660,120
10695,57YV3wsiNBp-aK25qjUeww,Sunday,660,120
10696,BlEJLTv1jrM58EYJZ8VXow,Saturday,0,0
10697,BlEJLTv1jrM58EYJZ8VXow,Thursday,0,0
10698,BlEJLTv1jrM58EYJZ8VXow,Monday,0,0
10699,BlEJLTv1jrM58EYJZ8VXow,Tuesday,0,0
10700,BlEJLTv1jrM58EYJZ8VXow,Wednesday,0,0
10701,BlEJLTv1jrM58EYJZ8VXow,Friday,0,0
10702,BlEJLTv1jrM58EYJZ8VXow,Sunday,0,0
10703,YX17PxxvGl0fQ0xgWPdn9w,Thursday,480,1020
10704,YX17PxxvGl0fQ0xgWPdn9w,Monday,480,1020
10705,YX17PxxvGl0fQ0xgWPdn9w,Tuesday,480,1020
10706,YX17PxxvGl0fQ0xgWPdn9w,Wednesday,480,1020
10707,YX17PxxvGl0fQ0xgWPdn9w,Friday,480,1020
10708,hBHkHYOk_E-6EgObC6MTdQ,Saturday,600,900
10709,hBHkHYOk_E-6EgObC6MTdQ,Thursday,600,900
10710,hBHkHYOk_E-6EgObC6MTdQ,Tuesday,600,900
10711,hBHkHYOk_E-6EgObC6MTdQ,Wednesday,600,900
10712,hBHkHYOk_E-6EgObC6MTdQ,Friday,600,900
10713,hBHkHYOk_E-6EgObC6MTdQ,Sunday,600,900
10714,Mb46iSlA4qmTwXf-WrqtQA,Saturday,360,1080
10715,Mb46iSlA4qmTwXf-WrqtQA,Thursday,360,1080
10716,Mb46iSlA4qmTwXf-WrqtQA,Monday,360,1080
10717,Mb46iSlA4qmTwXf-WrqtQA,Tuesday,360,1080
10718,Mb46iSlA4qmTwXf-WrqtQA,Wednesday,360,1080
10719,Mb46iSlA4qmTwXf-WrqtQA,Friday,360,1080
10720,Mb46iSlA4qmTwXf-WrqtQA,Sunday,360,1080
10721,RWLEtVhfqGGR-E4waEf5fA,Saturday,660,1320
10722,RWLEtVhfqGGR-E4waEf5fA,Thursday,660,1260
10723,RWLEtVhfqGGR-E4waEf5fA,Monday,960,1260
10724,RWLEtVhfqGGR-E4waEf5fA,Tuesday,660,1260
10725,RWLEtVhfqGGR-E4waEf5fA,Wednesday,660,1260
10726,RWLEtVhfqGGR-E4waEf5fA,Friday,660,1320
10727,RWLEtVhfqGGR-E4waEf5fA,Sunday,720,1200
10728,1mhywrdsgdqJM3OGZIpVtA,Thursday,1200,120
10729,1mhywrdsgdqJM3OGZIpVtA,Saturday,1200,120
10730,1mhywrdsgdqJM3OGZIpVtA,Friday,1200,120
10731,1mhywrdsgdqJM3OGZIpVtA,Sunday,1200,120
10732,akCEmlqxFOTpn2oxSPDLkA,Saturday,600,1260
10733,akCEmlqxFOTpn2oxSPDLkA,Thursday,600,1260
10734,akCEmlqxFOTpn2oxSPDLkA,Monday,600,1260
10735,akCEmlqxFOTpn2oxSPDLkA,Tuesday,600,1260
10736,akCEmlqxFOTpn2oxSPDLkA,Wednesday,600,1260
10737,akCEmlqxFOTpn2oxSPDLkA,Friday,600,1260
10738,akCEmlqxFOTpn2oxSPDLkA,Sunday,660,1080
10739,XE97ojT9YLYpT3ym1V4qRA,Saturday,540,990
10740,XE97ojT9YLYpT3ym1V4qRA,Thursday,540,1050
10741,XE97ojT9YLYpT3ym1V4qRA,Tuesday,540,1050
10742,XE97ojT9YLYpT3ym1V4qRA,Wednesday,540,1050
10743,XE97ojT9YLYpT3ym1V4qRA,Friday,540,1050
10744,bxViBdSlhiPxzGY6xXWA7w,Saturday,780,1320
10745,bxViBdSlhiPxzGY6xXWA7w,Thursday,780,1320
10746,bxViBdSlhiPxzGY6xXWA7w,Monday,780,1320
10747,bxViBdSlhiPxzGY6xXWA7w,Tuesday,780,1320
10748,bxViBdSlhiPxzGY6xXWA7w,Wednesday,780,1320
10749,bxViBdSlhiPxzGY6xXWA7w,Friday,780,1320
10750,bxViBdSlhiPxzGY6xXWA7w,Sunday,780,1260
10751,tZXPhvufHhfejGrRp554Lg,Saturday,480,1260
10752,tZXPhvufHhfejGrRp554Lg,Thursday,480,1260
10753,tZXPhvufHhfejGrRp554Lg,Monday,480,1080
10754,tZXPhvufHhfejGrRp554Lg,Tuesday,480,1080
10755,tZXPhvufHhfejGrRp554Lg,Wednesday,480,1260
10756,tZXPhvufHhfejGrRp554Lg,Friday,480,1260
10757,tZXPhvufHhfejGrRp554Lg,Sunday,540,960
10758,Ta-fY1c_E8qHBBDQGyxPkg,Saturday,0,0
10759,Ta-fY1c_E8qHBBDQGyxPkg,Thursday,0,0
10760,Ta-fY1c_E8qHBBDQGyxPkg,Monday,0,0
10761,Ta-fY1c_E8qHBBDQGyxPkg,Tuesday,0,0
10762,Ta-fY1c_E8qHBBDQGyxPkg,Wednesday,0,0
10763,Ta-fY1c_E8qHBBDQGyxPkg,Friday,0,0
10764,Ta-fY1c_E8qHBBDQGyxPkg,Sunday,0,0
10765,eUKyPJQyHdech1fU3Q3MRg,Saturday,480,1320
10766,eUKyPJQyHdech1fU3Q3MRg,Thursday,480,1320
10767,eUKyPJQyHdech1fU3Q3MRg,Monday,480,1320
10768,eUKyPJQyHdech1fU3Q3MRg,Tuesday,480,1320
10769,eUKyPJQyHdech1fU3Q3MRg,Wednesday,480,1320
10770,eUKyPJQyHdech1fU3Q3MRg,Friday,480,1320
10771,eUKyPJQyHdech1fU3Q3MRg,Sunday,480,1320
10772,zFAFPkJdOhQcvKgSIlE7vg,Saturday,600,1020
10773,zFAFPkJdOhQcvKgSIlE7vg,Thursday,540,1020
10774,zFAFPkJdOhQcvKgSIlE7vg,Monday,540,1020
10775,zFAFPkJdOhQcvKgSIlE7vg,Tuesday,540,1020
10776,zFAFPkJdOhQcvKgSIlE7vg,Wednesday,540,1020
10777,zFAFPkJdOhQcvKgSIlE7vg,Friday,540,1020
10778,zFAFPkJdOhQcvKgSIlE7vg,Sunday,720,1020
10779,kxDVLLS06L-5rtcQS0Yhuw,Saturday,600,1080
10780,kxDVLLS06L-5rtcQS0Yhuw,Thursday,600,1080
10781,kxDVLLS06L-5rtcQS0Yhuw,Monday,600,1080
10782,kxDVLLS06L-5rtcQS0Yhuw,Tuesday,600,1080
10783,kxDVLLS06L-5rtcQS0Yhuw,Wednesday,600,1080
10784,kxDVLLS06L-5rtcQS0Yhuw,Friday,600,1080
10785,kxDVLLS06L-5rtcQS0Yhuw,Sunday,720,1020
10786,8C698zLqpoKWzAbK2JY4Iw,Saturday,0,0
10787,8C698zLqpoKWzAbK2JY4Iw,Thursday,0,0
10788,8C698zLqpoKWzAbK2JY4Iw,Monday,0,0
10789,8C698zLqpoKWzAbK2JY4Iw,Tuesday,0,0
10790,8C698zLqpoKWzAbK2JY4Iw,Wednesday,0,0
10791,8C698zLqpoKWzAbK2JY4Iw,Friday,0,0
10792,8C698zLqpoKWzAbK2JY4Iw,Sunday,0,0
10793,s-i6LkC8Ijk5KrO-1s9vjQ,Saturday,540,960
10794,s-i6LkC8Ijk5KrO-1s9vjQ,Thursday,600,1080
10795,s-i6LkC8Ijk5KrO-1s9vjQ,Monday,540,1020
10796,s-i6LkC8Ijk5KrO-1s9vjQ,Tuesday,600,1080
10797,s-i6LkC8Ijk5KrO-1s9vjQ,Wednesday,600,1080
10798,s-i6LkC8Ijk5KrO-1s9vjQ,Friday,600,1080
10799,CKhtiDFAfr31jQIJrpehuw,Saturday,720,1320
10800,CKhtiDFAfr31jQIJrpehuw,Thursday,720,1260
10801,CKhtiDFAfr31jQIJrpehuw,Monday,720,1260
10802,CKhtiDFAfr31jQIJrpehuw,Tuesday,720,1260
10803,CKhtiDFAfr31jQIJrpehuw,Wednesday,720,1260
10804,CKhtiDFAfr31jQIJrpehuw,Friday,720,1320
10805,CKhtiDFAfr31jQIJrpehuw,Sunday,720,1260
10806,AI16w9Hsiq9xFyUnX8x9qw,Saturday,540,150
10807,AI16w9Hsiq9xFyUnX8x9qw,Thursday,540,150
10808,AI16w9Hsiq9xFyUnX8x9qw,Monday,540,150
10809,AI16w9Hsiq9xFyUnX8x9qw,Tuesday,540,150
10810,AI16w9Hsiq9xFyUnX8x9qw,Wednesday,540,150
10811,AI16w9Hsiq9xFyUnX8x9qw,Friday,540,150
10812,AI16w9Hsiq9xFyUnX8x9qw,Sunday,540,150
10813,lTWDWKl-SzVz8haQHUy-5g,Saturday,600,1080
10814,lTWDWKl-SzVz8haQHUy-5g,Thursday,600,1080
10815,lTWDWKl-SzVz8haQHUy-5g,Monday,600,1080
10816,lTWDWKl-SzVz8haQHUy-5g,Tuesday,600,1080
10817,lTWDWKl-SzVz8haQHUy-5g,Wednesday,600,1080
10818,lTWDWKl-SzVz8haQHUy-5g,Friday,600,1080
10819,P6WsyvsKyPWB4Vl4E2Pxfg,Saturday,510,720
10820,P6WsyvsKyPWB4Vl4E2Pxfg,Thursday,540,780
10821,P6WsyvsKyPWB4Vl4E2Pxfg,Monday,540,780
10822,P6WsyvsKyPWB4Vl4E2Pxfg,Tuesday,540,780
10823,P6WsyvsKyPWB4Vl4E2Pxfg,Wednesday,540,780
10824,P6WsyvsKyPWB4Vl4E2Pxfg,Friday,840,1020
10825,4tATdfQafdn2CBzxKQxVqw,Thursday,1200,120
10826,4tATdfQafdn2CBzxKQxVqw,Saturday,1200,120
10827,4tATdfQafdn2CBzxKQxVqw,Friday,1200,120
10828,4tATdfQafdn2CBzxKQxVqw,Sunday,1200,120
10829,f9WU18QfVnUSuYbkQx5iIw,Saturday,540,780
10830,c_azia4dh9JsKjPo28Ecfw,Saturday,540,1050
10831,c_azia4dh9JsKjPo28Ecfw,Thursday,570,1080
10832,c_azia4dh9JsKjPo28Ecfw,Monday,570,1080
10833,c_azia4dh9JsKjPo28Ecfw,Tuesday,570,1080
10834,c_azia4dh9JsKjPo28Ecfw,Wednesday,570,1080
10835,c_azia4dh9JsKjPo28Ecfw,Friday,570,1080
10836,ttpZx2t4fMAApdU9MFG91w,Saturday,360,1260
10837,ttpZx2t4fMAApdU9MFG91w,Thursday,0,0
10838,ttpZx2t4fMAApdU9MFG91w,Monday,240,0
10839,ttpZx2t4fMAApdU9MFG91w,Tuesday,0,0
10840,ttpZx2t4fMAApdU9MFG91w,Wednesday,0,0
10841,ttpZx2t4fMAApdU9MFG91w,Friday,0,1380
10842,ttpZx2t4fMAApdU9MFG91w,Sunday,360,1260
10843,NwW4mZwfkMY5SvjVikiffw,Saturday,540,1260
10844,NwW4mZwfkMY5SvjVikiffw,Thursday,540,1260
10845,NwW4mZwfkMY5SvjVikiffw,Monday,540,1260
10846,NwW4mZwfkMY5SvjVikiffw,Tuesday,540,1260
10847,NwW4mZwfkMY5SvjVikiffw,Wednesday,540,1260
10848,NwW4mZwfkMY5SvjVikiffw,Friday,540,1260
10849,NwW4mZwfkMY5SvjVikiffw,Sunday,720,1080
10850,QSFFDslGzMqHTgVfeYluIg,Saturday,540,1260
10851,QSFFDslGzMqHTgVfeYluIg,Thursday,540,1260
10852,QSFFDslGzMqHTgVfeYluIg,Monday,540,1260
10853,QSFFDslGzMqHTgVfeYluIg,Tuesday,540,1260
10854,QSFFDslGzMqHTgVfeYluIg,Wednesday,540,1260
10855,QSFFDslGzMqHTgVfeYluIg,Friday,540,1260
10856,QSFFDslGzMqHTgVfeYluIg,Sunday,540,1260
10857,QrJ3fYUa0cGPwyVGs3FzVA,Thursday,540,1080
10858,QrJ3fYUa0cGPwyVGs3FzVA,Monday,540,1080
10859,QrJ3fYUa0cGPwyVGs3FzVA,Tuesday,540,1080
10860,QrJ3fYUa0cGPwyVGs3FzVA,Wednesday,540,1080
10861,QrJ3fYUa0cGPwyVGs3FzVA,Friday,540,1080
10862,4sW8Z6NLXLRkruSKSKUEUw,Saturday,420,1260
10863,4sW8Z6NLXLRkruSKSKUEUw,Thursday,420,1260
10864,4sW8Z6NLXLRkruSKSKUEUw,Monday,420,1260
10865,4sW8Z6NLXLRkruSKSKUEUw,Tuesday,420,1260
10866,4sW8Z6NLXLRkruSKSKUEUw,Wednesday,420,1260
10867,4sW8Z6NLXLRkruSKSKUEUw,Friday,420,0
10868,4sW8Z6NLXLRkruSKSKUEUw,Sunday,420,1260
10869,Shn1EcWqqjRlDp-92D43gA,Saturday,660,1200
10870,Shn1EcWqqjRlDp-92D43gA,Thursday,630,1200
10871,Shn1EcWqqjRlDp-92D43gA,Monday,630,1200
10872,Shn1EcWqqjRlDp-92D43gA,Tuesday,630,1200
10873,Shn1EcWqqjRlDp-92D43gA,Wednesday,630,1200
10874,Shn1EcWqqjRlDp-92D43gA,Friday,630,1200
10875,Shn1EcWqqjRlDp-92D43gA,Sunday,660,1200
10876,RGDyf8-PyzyS9Lzs9bkvgA,Saturday,660,1320
10877,RGDyf8-PyzyS9Lzs9bkvgA,Thursday,660,1260
10878,RGDyf8-PyzyS9Lzs9bkvgA,Monday,660,1260
10879,RGDyf8-PyzyS9Lzs9bkvgA,Tuesday,660,1260
10880,RGDyf8-PyzyS9Lzs9bkvgA,Wednesday,660,1260
10881,RGDyf8-PyzyS9Lzs9bkvgA,Friday,660,1320
10882,RGDyf8-PyzyS9Lzs9bkvgA,Sunday,660,1260
10883,9UgwLTF5mSf9ip2xEYYy2g,Saturday,390,120
10884,9UgwLTF5mSf9ip2xEYYy2g,Thursday,390,1380
10885,9UgwLTF5mSf9ip2xEYYy2g,Monday,390,1380
10886,9UgwLTF5mSf9ip2xEYYy2g,Tuesday,390,1380
10887,9UgwLTF5mSf9ip2xEYYy2g,Wednesday,390,1380
10888,9UgwLTF5mSf9ip2xEYYy2g,Friday,390,120
10889,9UgwLTF5mSf9ip2xEYYy2g,Sunday,390,1320
10890,5xnyQS26YJfD6az9Cwf8sw,Saturday,420,1320
10891,5xnyQS26YJfD6az9Cwf8sw,Thursday,420,1320
10892,5xnyQS26YJfD6az9Cwf8sw,Monday,420,1320
10893,5xnyQS26YJfD6az9Cwf8sw,Tuesday,420,1320
10894,5xnyQS26YJfD6az9Cwf8sw,Wednesday,420,1320
10895,5xnyQS26YJfD6az9Cwf8sw,Friday,420,1320
10896,5xnyQS26YJfD6az9Cwf8sw,Sunday,420,1320
10897,UTVP8LlKPZlsSt72CK6h2Q,Saturday,600,1020
10898,UTVP8LlKPZlsSt72CK6h2Q,Thursday,540,1080
10899,UTVP8LlKPZlsSt72CK6h2Q,Monday,540,1080
10900,UTVP8LlKPZlsSt72CK6h2Q,Tuesday,540,1080
10901,UTVP8LlKPZlsSt72CK6h2Q,Wednesday,540,1080
10902,UTVP8LlKPZlsSt72CK6h2Q,Friday,540,1080
10903,bOB11LVavtN9PWTNwR52Tw,Saturday,660,1320
10904,bOB11LVavtN9PWTNwR52Tw,Thursday,660,1260
10905,bOB11LVavtN9PWTNwR52Tw,Monday,660,1260
10906,bOB11LVavtN9PWTNwR52Tw,Tuesday,660,1260
10907,bOB11LVavtN9PWTNwR52Tw,Wednesday,660,1260
10908,bOB11LVavtN9PWTNwR52Tw,Friday,660,1320
10909,bOB11LVavtN9PWTNwR52Tw,Sunday,660,1200
10910,Z9GH9bo8SHKx3oOokhHLyw,Thursday,450,1020
10911,Z9GH9bo8SHKx3oOokhHLyw,Monday,450,1020
10912,Z9GH9bo8SHKx3oOokhHLyw,Tuesday,450,1020
10913,Z9GH9bo8SHKx3oOokhHLyw,Wednesday,450,1020
10914,Z9GH9bo8SHKx3oOokhHLyw,Friday,450,1020
10915,3oZcTGb_oDHGwZFiP-7kxQ,Saturday,660,1320
10916,3oZcTGb_oDHGwZFiP-7kxQ,Thursday,660,1320
10917,3oZcTGb_oDHGwZFiP-7kxQ,Monday,660,1320
10918,3oZcTGb_oDHGwZFiP-7kxQ,Tuesday,660,1320
10919,3oZcTGb_oDHGwZFiP-7kxQ,Wednesday,660,1320
10920,3oZcTGb_oDHGwZFiP-7kxQ,Friday,660,1320
10921,3oZcTGb_oDHGwZFiP-7kxQ,Sunday,570,1260
10922,gGci8LZ6mJNHjJf-bMUlDw,Saturday,660,120
10923,gGci8LZ6mJNHjJf-bMUlDw,Thursday,660,0
