"business_id","full_address","active","city","review_count","business_name","neighborhoods","latitude","longitude","state","stars"
"4pC4jMoanLySaOgGRwyXLQ","6746 E Cave Creek Rd
Cave Creek, AZ 85331","true","Cave Creek","22","The Hideaway","","33.832384","-111.934503","AZ","4.5"
"4Pf9DQBcR23A6Lg2pDsrBQ","1051 N Dobson Rd
Mesa, AZ 85201","true","Mesa","46","Cinemark Mesa 16","","33.433098","-111.871215","AZ","3.5"
"4PIDGWu8BGUSGe1PK926AA","440 E. Bell Rd.
Ste 1 Bldg D
Phoenix, AZ 85022","true","Phoenix","3","Hi-Health","","33.640381","-112.067406","AZ","3.5"
"4pitkssQflHxcWNteGNhoA","4803 East Ray Rd
Ste P002C
Phoenix, AZ 85044","true","Phoenix","4","Every Kid's Dentist & Orthodontics","","33.319033","-111.979902","AZ","4.5"
"4pOMMj0VwIb11Vz3zcdATQ","16766 E Parkview Ave
Ste 104
Fountain Hills, AZ 85268","true","Fountain Hills","3","Simply Marvellous","","33.606409","-111.718162","AZ","4.5"
"4Q4ugSPMpxhoRFiT2BdAKg","12 W Camelback Rd
Phoenix, AZ 85013","true","Phoenix","5","Certified Local First Fall Festival","","33.509303","-112.074276","AZ","4.5"
"4QbseOOLfaL9RDIqjW4Nmw","9020 E Indian Bend Rd
Scottsdale, AZ 85250","true","Scottsdale","8","Lamps Plus","","33.53883","-111.88741","AZ","3"
"4QeJ1GY4m64mg5467k-6Eg","4075 S Gilbert Rd
Gilbert, AZ 85297","true","Gilbert","7","Tjmaxx Store No 1072","","33.276454","-111.787175","AZ","4"
"4QigcZn2BMfmfe66Tqui1A","3115 E Indian School Rd
Phoenix, AZ 85016","false","Phoenix","3","Jo-Ann Fabrics and Crafts","","33.495181","-112.014646","AZ","3"
"4qOPELunTvPQsmmnLDr4Jw","10100 Scottsdale Rd.
Scottsdale, AZ 85253","true","Scottsdale","28","California Pizza Kitchen","","33.578027","-111.926938","AZ","3.5"
"4QPJpaNl_iu8Hiycre7hQQ","535 N Country Club Dr
Mesa, AZ 85201","true","Mesa","7","Mesa Community Family Restaurant","","33.425342","-111.839857","AZ","3.5"
"4QS_4SFaZr-6s1iG6sUrbA","305 E Brown Road
Mesa, AZ 85201","true","Mesa","4","Cvs Pharmacy","","33.434607","-111.824529","AZ","2.5"
"4QtD359vkU7Jq8vP0uQEww","918 N Alma School Rd
Chandler, AZ 85224","true","Chandler","52","Thai Paradise","","33.319219","-111.859281","AZ","4"
"4r9-iKOagzn5oUvPE9Bz4Q","333 N Central Ave
Phoenix, AZ 85004","true","Phoenix","111","Province Restaurant","","33.451672","-112.073314","AZ","3.5"
"4r9BfViVzFsN5W-ClcvuZQ","15740 N Pima Rd
Scottsdale, AZ 85260","true","Scottsdale","11","Party City","","33.628466","-111.892783","AZ","3"
"4rpEXjl73w89XAKNmVoagg","2160 W Chandler Boulevard
Suite 19
Chandler, AZ 85224","true","Chandler","3","Your Eyes Only","","33.307122","-111.879094","AZ","3.5"
"4rr-CJp0jMKr-kg9wnrTdw","2620 W Broadway Rd
Mesa, AZ 85202","true","Mesa","54","Princess Mediterranean Market & Deli","","33.407997","-111.887898","AZ","4.5"
"4RsM5U2poPyQZsaefj85lA","4935 W Glendale Avenue
Glendale, AZ 85301","true","Glendale","6","Hing Loon Chinese Ex","","33.53807","-112.166508","AZ","2.5"
"4rUUq8lf6d6eKsPhZ6R_Ew","5000 S Arizona Mills Cir
Tempe, AZ 85282","true","Tempe","3","The Children's Place","","33.385285","-111.964558","AZ","4"
"4rySWsfL5enT7t4XuVNJuQ","2323 E Thomas Rd
Phoenix, AZ 85016","true","Phoenix","60","Jerry's Restaurant","","33.480294","-112.031828","AZ","3.5"
"4R_tHJJSee-jL460RhK7kg","2140 W. Thunderbird Rd
Phoenix, AZ 85023","true","Phoenix","4","Fairways at Cave Creek","","33.612297","-112.104702","AZ","1.5"
"4S7C9ihE2vgGOKyJfVfQSg","5501 W Hadley St
Phoenix, AZ 85043","true","Phoenix","3","Cintas-the Uniform People","","33.439335","-112.178473","AZ","1"
"4ScU3FEyNHY_E4yzV51qkg","Phoenix, AZ","true","Phoenix","6","The Instant Classics","","33.448377","-112.074037","AZ","5"
"4sE8irsM-l6Y-Npodmx9kA","3375 E Shea Blvd
Ste C2
Phoenix, AZ 85028","true","Phoenix","6","Pizza Hut","","33.582418","-112.007795","AZ","2.5"
"4SEaQmnUIpqZXPyCmHZc1A","3623 E Indian School Rd
Phoenix, AZ 85018","true","Phoenix","63","Nook","","33.495158","-112.003703","AZ","4.5"
"4sfZgMtbhKtvSgTCcK8tFQ","1826 W McDowell Rd
Phoenix, AZ 85007","true","Phoenix","8","Arizona State Fair Information","","33.46693","-112.09868","AZ","3"
"4SHE7SRO4donk2B6ExBSwQ","17045 N 7th St
Phoenix, AZ 85022","true","Phoenix","15","Starbucks  ","","33.64199","-112.065045","AZ","2.5"
"4slO7yWhHVE3V1URzg-Nyw","1703 W Bethany Home Rd
Phoenix, AZ 85015","true","Phoenix","5","Gamestop","","33.522372","-112.09641","AZ","4"
"4SOStf6SeArVG6HsSwfiYA","2150 N Arizona Ave
Chandler, AZ 85225","true","Chandler","3","Target","","33.338757","-111.843871","AZ","2.5"
"4sOxYOEKlVyoMWbByQobSA","4722 E Ray Road
Suite 6
Phoenix, AZ 85044","true","Phoenix","3","AT&T","","33.321342","-111.982554","AZ","4.5"
"4sW8Z6NLXLRkruSKSKUEUw","149 W McDowell Rd
Phoenix, AZ 85003","true","Phoenix","121","Hob Nobs Cafe & Spirits","","33.465462","-112.078017","AZ","3.5"
"4SwDarJGXaUPGv8QpmpHxQ","4550 E Cactus Rd
Phoenix, AZ 85032","false","Phoenix","5","Ruby Tuesday","","33.599061","-111.981975","AZ","4"
"4T-oySmxM_-ojR_nTqF7pA","3208 E Cactus Road
Phoenix, AZ 85032","true","Phoenix","8","Golden Bowl Chinese Food","","33.597386","-112.012379","AZ","3.5"
"4t-W81Tpt1OER_p3mIgMDg","24920 N Lake Pleasant Pkwy
Ste 102
Peoria, AZ 85383","true","Peoria","3","Subway","","33.709535","-112.2731","AZ","3.5"
"4t2DtOOtehQx5vM9qL2RqQ","415 E Mckellips Rd
Mesa, AZ 85203","true","Mesa","5","El Senor Taco","","33.450983","-111.821607","AZ","4.5"
"4t5nsRo5kXykcbNhSgUrvg","125 S Avondale Blvd
Avondale, AZ 85323","true","Avondale","15","Phoenix International Raceway","","33.441818","-112.306372","AZ","3.5"
"4tATdfQafdn2CBzxKQxVqw","4343 N 7th Ave
Phoenix, AZ 85073","false","Phoenix","3","E Lounge","","33.499846","-112.082592","AZ","3"
"4TEiMrW7OmpUgBXONg1tQw","700 W Warner Rd
Chandler, AZ 85225","false","Chandler","3","Hometown Buffet","","33.33563","-111.854277","AZ","2.5"
"4tEJBFFpMczW9cQpVN0c8g","2739 S Market St
Gilbert, AZ 85296","true","Gilbert","6","Marshalls Store","","33.300376","-111.741328","AZ","3.5"
"4THtcoUYIAW0qBLH7ABG7Q","4576 E Cactus Rd
Phoenix, AZ 85032","true","Phoenix","6","See's Candies","","33.599195","-111.981726","AZ","4.5"
"4tq0iigx84e1TfmqTgCKnA","3330 S Price Rd
Ste 104
Tempe, AZ 85282","true","Tempe","5","Pleasant Nails","","33.39192","-111.892027","AZ","4"
"4tq7gtfwhEEU8SDHXRASZg","Biltmore Fashion Park
2502 E Camelback Rd
Phoenix, AZ 85016","true","Phoenix","32","Teavana","","33.50741","-112.031029","AZ","3.5"
"4TqCyWoWmUpghIVAiSo--g","410 E Thunderbird Rd
Phoenix, AZ 85022","false","Phoenix","18","Basis New American","","33.607709","-112.06625","AZ","4"
"4TT-pxvqDrPsqCwYCtihvA","2156 E Baseline Rd
Mesa, AZ 85204","true","Mesa","18","Gold's Gym","","33.380104","-111.786017","AZ","2.5"
"4UA23_ogdJ14E4_zt5iN5A","Chandler, AZ 85248","true","Chandler","4","De Atley Events & Design","","33.234442","-111.86339","AZ","5"
"4UfCIHab-8XpLIpWohu9Bg","19001 N 27th Ave
Phoenix, AZ 85027","true","Phoenix","5","Costco","","33.659688","-112.115841","AZ","3"
"4Ur1TXCPMgicKaYlmw24ow","Phoenix, AZ 85013","true","Phoenix","8","Saffron JAK Original Stonebread Pizzas","","33.508094","-112.086387","AZ","5"
"4uuUxywiTmzzOHxRrcxZLQ","4040 S Arizona Ave
Chandler, AZ 85248","true","Chandler","5","Panda Express","","33.246702","-111.840929","AZ","2.5"
"4uvaB9IwhXxXlkPpQt-uAQ","Mesa, AZ 85206","true","Mesa","4","Appearance Counts Window Cleaning","","33.310383","-111.674239","AZ","5"
"4uvdld7zvWk05RZuI9rDPA","3101 W Indian School Rd
Phoenix, AZ 85017","false","Phoenix","23","Bill Johnson's Big Apple Restaurants","","33.494408","-112.126279","AZ","3"
"4UX7ohb2Rwgq6Hz15kpSUA","2502 E Camelback Rd
Ste 179
Phoenix, AZ 85016","true","Phoenix","3","Coach","","33.510207","-112.027204","AZ","3"
"4UZMYOw3SpM64DNlPq72ig","33739 N Scottsdale Rd
Ste 101
Scottsdale, AZ 85266","true","Scottsdale","3","Dental Studio 101","","33.791021","-111.925174","AZ","5"
"4V1bkPcmLKBUllTFLaIIIA","4737 E Greenway Rd
Ste 101
Phoenix, AZ 85032","true","Phoenix","3","Great Clips","","33.625009","-111.979722","AZ","1"
"4V3OvUQa4EPfi4Bdcx9oBQ","20231 E Ocotillo Rd
Ste 1
Queen Creek, AZ 85142","true","Queen Creek","5","Queen Creek Chiropractic","","33.255516","-111.620083","AZ","5"
"4V3_98M4SexonrOpE4Xm0A","2790 W Chandler Blvd
Chandler, AZ 85224","true","Chandler","50","In-N-Out Burger","","33.306414","-111.891732","AZ","4.5"
"4Vai2JNI48yffzQ7CMezBA","15610 N 35th Ave
Phoenix, AZ 85053","true","Phoenix","34","Villa Deli","","33.62758","-112.134346","AZ","4.5"
"4VB2KzHopYU3iEugw-tw0A","3111 W Chandler Blvd Suite 2104
Chandler, AZ 85226","true","Chandler","6","LensCrafters","","33.30549","-111.895274","AZ","2.5"
"4VSP4PlU1r09iSC4BLr6tQ","214 E Roosevelt St
Phoenix, AZ 85004","true","Phoenix","77","Songbird Coffee & Tea House","","33.458999","-112.070481","AZ","4.5"
"4vz9I9b6bGEEuRGr3Ry5bA","689 N Arizona Ave
Gilbert, AZ 85233","true","Gilbert","8","Sonic Drive-In","","33.362235","-111.841068","AZ","3.5"
"4vZZjr6IZAk4riT0DB8MbQ","3639 E Indian School Rd
Phoenix, AZ 85018","true","Phoenix","26","Dilly Dally Lounge","","33.495164","-112.002478","AZ","3.5"
"4w9z3ucUFVc0-zmjX3OuOg","4017 N Scottsdale Rd
Scottsdale, AZ 85251","true","Scottsdale","39","Capriottis Sandwich Shop","","33.494299","-111.925904","AZ","3.5"
"4waggbCK-MSE9dbIdSMfPA","The Hyatt Regency
122 N Second St
Phoenix, AZ 85004","true","Phoenix","108","Compass Arizona Grill","","33.449858","-112.071886","AZ","3.5"
"4WcxnNv_lzCIG2eb8O5Mlg","1 E Jackson St
Phoenix, AZ 85004","false","Phoenix","7","The Brickhouse","","33.44455","-112.073577","AZ","3.5"
"4wFtsbMr_6J3oidB6A7XIA","2620 E Greenway Rd
Phoenix, AZ 85032","true","Phoenix","8","IRCA Furniture Showroom","","33.627755","-112.025809","AZ","4"
"4wiLu8BNHGK3AUBQgRvIeA","1809 N Dysart Rd
Avondale, AZ 85392","true","Avondale","11","T2 Nails & Spa","","33.468941","-112.340842","AZ","4"
"4WUHwUUfLqjW5jdBQcOvpg","1635 E Washington St
Phoenix, AZ 85034","true","Phoenix","5","Unique Patio Creations","","33.448305","-112.046193","AZ","4"
"4WuInmQeLL6m-qJJ50rJCQ","33587 N Hidden Creek Dr
Queen Creek, AZ 85242","true","Queen Creek","4","AZ Celebrity DJ","","33.248664","-111.634299","AZ","4"
"4wuUW0gUJwXghqADdWYjYg","12220 E Riggs Rd
Ste 102
Chandler, AZ 85249","true","Chandler","5","Oriental Foot Spa","","33.218888","-111.821074","AZ","4"
"4XDbyBF6hoRFC9hj1RXa7g","4032 N Scottsdale Rd
Scottsdale, AZ 85251","false","Scottsdale","18","Qdoba Mexican Grill","","33.494812","-111.926361","AZ","3"
"4XgHf9yUCJJTqQ5r4_TCsg","1535 N Scottsdale Rd
Ste 1067
Tempe, AZ 85281","true","Tempe","4","Pegasus Cleaning","","33.4465","-111.924795","AZ","3"
"4xhRzeO08GXfHv94ZengJw","8920 E Indian Bend Rd
Ste A1
Scottsdale, AZ 85250","true","Scottsdale","4","Hi-Health","","33.538548","-111.87838","AZ","3.5"
"4xIfRXmnbsj996Jm8HoUgw","818 W  Broadway Rd
Ste 103
Tempe, AZ 85282","true","Tempe","3","Rare Essence Studio","","33.407717","-111.950803","AZ","4.5"
"4XJ8gO6cbS6PuZ9dzPsrBg","12223 N Cave Creek Rd
Phoenix, AZ 85022","true","Phoenix","3","Taco Bell","","33.597616","-112.037038","AZ","3.5"
"4xJvGVgDTdlwrU32EoX9dw","15605 W Roosevelt Ave
Ste 104
Goodyear, AZ 85338","true","Goodyear","4","Dolittle Dog Grooming","","33.456435","-112.394234","AZ","4"
"4XkvAewGghqS-dxTTv-dFg","416 S Watson
Buckeye, AZ 85326","true","Buckeye","4","Carl's Jr","","33.442493","-112.556534","AZ","2.5"
"4xkwMbjmtzL774ocwKo1DA","Scottsdale Women's Care
7301 E 2nd St
Scottsdale, AZ 85251","true","Scottsdale","4","Wareing T Sally, MD","","33.490829","-111.924217","AZ","5"
"4xLRmAD8QeqbN7Q7xTbmYg","7700 W Arrowhead Towne Center
Glendale, AZ 85308","true","Glendale","4","Victoria's Secret","","33.639791","-112.224556","AZ","3.5"
"4xofmDvGh2aD8Lgd0PH8GQ","15784 N Pima Rd
Scottsdale, AZ 85260","false","Scottsdale","37","Earl's","","33.647119","-111.89278","AZ","3"
"4XTcSltd2GydhvOzAV4SaQ","933 E University Dr
Ste 116
Tempe, AZ 85281","true","Tempe","52","Pho Nhat","","33.42135","-111.924806","AZ","3.5"
"4xTEUanoQgInQXRMBZtYuQ","900 N 99th Ave
Avondale, AZ 85323","true","Avondale","3","Wendy's","","33.457309","-112.272675","AZ","3.5"
"4XVECNP7u2WBr2us6yTS1w","5144 S Rural Rd
Tempe, AZ 85282","true","Tempe","7","McDonald's","","33.378461","-111.928672","AZ","2.5"
"4X_aAcZH_UDsZDFBWWPe_Q","7254 Main St
Scottsdale, AZ 85251","true","Scottsdale","12","Saba's Western Wear","","33.49331","-111.924713","AZ","4.5"
"4X_XAOeMw7AFkYhg3NINJA","825 N 1st St
Phoenix, AZ 85004","true","Phoenix","239","Matt's Big Breakfast","","33.457659","-112.072317","AZ","4"
"4Y9-JiDz9EVR_-UkUv4dYg","5632 N 7th St
Phoenix, AZ 85014","true","Phoenix","98","Culinary Dropout","","33.519466","-112.065347","AZ","3.5"
"4y9s1y8WxumJB9ypewvXCA","40th St and Indian School Rd
Phoenix, AZ 85018","true","Phoenix","15","Los Cerritos","","33.495124","-111.995435","AZ","3.5"
"4y9ZQV_IooSdJTAMNwG1sg","Guadalupe & Extension
Mesa, AZ 85210","true","Mesa","3","HeatDziczek","","33.364257","-111.851526","AZ","5"
"4yFqLSaKpWE7O_ATQ2BqrA","1745 E Southern Ave
Tempe, AZ 85282","true","Tempe","13","Walgreens","","33.392471","-111.909844","AZ","3"
"4YfXP-NxQXntqi0qAknU5g","7212 E Main St
Scottsdale, AZ 85251","true","Scottsdale","83","David's Hamburgers & Mexican Food","","33.493231","-111.925713","AZ","3.5"
"4yJZUlvlJfFINoNgulSEXg","3138 S Mill Ave
Tempe, AZ 85282","true","Tempe","73","Casa Reynoso","","33.39566","-111.939622","AZ","3.5"
"4yrf5wPxntzJt5Iz-96OEA","4700 N Central Ave
Ste 121
Phoenix, AZ 85012","false","Phoenix","9","Movies On Central Inc","","33.506201","-112.073925","AZ","4.5"
"4YTGTn1WnJAtjHZJqg1rJQ","3400 E Sky Harbor Boulevard
Phoenix, AZ 85034","true","Phoenix","3","Paradies Shops","","33.435529","-112.008588","AZ","3"
"4YX4ZtUqs6xtcc4AdjbpeQ","315 N Litchfield Rd
Goodyear, AZ 85338","true","Goodyear","4","Circle K Stores Inc","","33.45026","-112.357603","AZ","2"
"4z-smh-leyWhiIUNSQns7Q","7552 E Indian School Rd
Scottsdale, AZ 85251","true","Scottsdale","17","CVS Pharmacy","","33.495307","-111.917778","AZ","3.5"
"4Z4_92Lr5E58c9-3L3idhw","3309 N 3rd St
Phoenix, AZ 85012","true","Phoenix","5","Ziggie's Music","","33.511391","-112.069119","AZ","4"
"4zBdx_EZFaDFJ9MvqxYNeg","3202 E Greenway Rd
Phoenix, AZ 85032","true","Phoenix","14","Gorditas El Tio","","33.628328","-112.013151","AZ","4"
"4zeAZDfJCzTV7apGJyUd-Q","20555 N Pima Rd Ste 140
Scottsdale, AZ 85255","true","Scottsdale","3","DC Ranch","","33.672679","-111.889054","AZ","3.5"
"4zfrcEmGvZ4oYKx_revTxA","4055 S Arizona Ave
Ste 8
Chandler, AZ 85248","true","Chandler","131","Pho Chandler","","33.246989","-111.841115","AZ","4"
"4zG4BIOz8pJ_mT3zsDIPew","825 S 48th St
Tempe, AZ 85281","true","Tempe","11","Denny's","","33.420873","-111.976575","AZ","3"
"4zkNU2m_LKPo2h790zfXAw","9820 W Lower Buckeye Rd Ste 103
Tolleson, AZ 85353","true","Tolleson","9","Viva Mexican Grill","","33.422175","-112.269145","AZ","2.5"
"4zPHSjIwjx_S1F9JJTyc4w","13011 W Greenway Blvd
El Mirage, AZ 85335","true","El Mirage","5","Little Caesars Pizza","","33.623133","-112.339655","AZ","2.5"
"4ztU-xHKzlS_yzgfnpQj9g","1109 N Dysart Rd
Avondale, AZ 85323","false","Avondale","3","Theresa's Hacienda","","33.444576","-112.340929","AZ","2.5"
"4zYkgDObs8CEahzjg6Cigg","1120 S Country Club Dr
Ste 107
Mesa, AZ 85210","true","Mesa","9","Samurai Comics","","33.394781","-111.840522","AZ","2"
"4ZZCdTOIJS7mchFLZfAzBA","380 N Estrella Pkwy
Ste A6
Goodyear, AZ 85340","true","Goodyear","15","Goodyear Animal Hospital","","33.451225","-112.392695","AZ","4.5"
"4_czyqhmKzymIHlKxcFJ3g","El Pedregal At The Boulders
34505 N Scottsdale Rd
Scottsdale, AZ 85266","true","Scottsdale","7","The Bakery Cafe","","33.798073","-111.926458","AZ","3.5"
"4_KQfG6h4BstcMDNRtnxdg","2121 W Guadalupe Rd
Mesa, AZ 85202","true","Mesa","17","Manila Sunrise Gourmet","","33.363321","-111.879186","AZ","4"
"4_KSU-kAmt2O-dcO8DFW3A","20713 N 83rd Ave
Peoria, AZ 85382","true","Peoria","5","Goodwill","","33.672253","-112.237409","AZ","3.5"
"4_lKiPzdGbYC6RWKDthaEQ","3110 N Central Ave
Ste 185
Phoenix, AZ 85012","true","Phoenix","7","Starbucks","","33.483659","-112.074882","AZ","4.5"
"4_Q8w4dObz4uezOdgzn0Wg","8755 W Maryland Ave
Glendale, AZ 85305","true","Glendale","3","Desert Mirage Golf Course","","33.527898","-112.247041","AZ","3.5"
"4_W9x0O-lFBg8yZF4DjUvQ","3333 E Van Buren St
Phoenix, AZ 85008","true","Phoenix","9","Days Inn-Phoenix Airport","","33.451228","-112.009616","AZ","2"
"4_xxWpQKhBWhAOvfVPmFXQ","9140 W Thomas Rd
Ste B103
Phoenix, AZ 85037","true","Phoenix","30","Yan's Chinese Food #2","","33.47972","-112.257945","AZ","4"
"5-Ba19GY2Hz9WBFbFqxwBw","29834 N Cave Creek Rd
Cave Creek, AZ 85331","true","Cave Creek","3","Trendy Nails","","33.757702","-111.991681","AZ","4"
"5-F8syJ6cOns4RPtxFreUQ","1757 E Glacier Pl
Chandler, AZ 85249","true","Chandler","3","SunShy Spray Tanning","","33.244689","-111.810876","AZ","5"
"5-SrbSMEZ-FCc-xjRPXjDQ","5130 W Baseline Rd
Laveen, AZ 85339","true","Laveen","6","Angel Touch Nails","","33.377643","-112.169988","AZ","3"
"5-tCnHEOGwr3oxzhRjD90g","11340 W Bell Rd
Ste 120
Surprise, AZ 85374","true","Surprise","6","Bite Me Breads & Cookies","","33.63636","-112.37466","AZ","3"
"5-X03Zc0nN7U5eoe8uFUdw","2201 N 7th St
Phoenix, AZ 85006","true","Phoenix","170","Coronado Cafe","","33.471248","-112.065065","AZ","4"
"503sz0PukCIb0DJ7CKQKwQ","11309 NW Grand Ave
Youngtown, AZ 85363","true","Youngtown","3","QuikTrip","","33.606015","-112.302319","AZ","4.5"
"507GX11jtCsVYlzaur05_w","4730 E Warner Rd
Phoenix, AZ 85044","true","Phoenix","41","Panda Garden","","33.333182","-111.983142","AZ","3.5"
"50cJrzHLMDQiazc-w0V2gA","14783 W Grand Avenue
Surprise, AZ 85374","true","Surprise","5","Hampton Inn Surprise","","33.658204","-112.37738","AZ","3.5"
"50dKrWfqdotEddX-mCzypA","4815 East Warner
Phoenix, AZ 85044","true","Phoenix","3","Taco Bell","","33.330683","-111.981511","AZ","2.5"
"50hOEQ2OutvIxrMjNml5bA","11144 N Frank Lloyd Wright Blvd
Ste E9
Scottsdale, AZ 85259","true","Scottsdale","77","Pars Persian Cuisine","","33.587122","-111.836322","AZ","4"
"50pNYZufM710qC9OYTro6g","6166 N Scottsdale Rd
Ste 210
Scottsdale, AZ 85253","false","Scottsdale","16","Fontana Di Amore","","33.527864","-111.927074","AZ","2.5"
"50vp5JKtNeAubhPD9cmuHQ","3111 W Chandler Blvd
Chandler, AZ 85226","true","Chandler","8","Pottery Barn Kids","","33.305681","-111.897553","AZ","4"
"51MXeobXhYsB7S6XCkRKpg","1005 S Arizona Avenue
Chandler, AZ 85248","true","Chandler","3","Gamestop","","33.290743","-111.841428","AZ","4.5"
"51qNc8sg9kCD5GEJ3TUrrw","13887 N 59th Ave
Glendale, AZ 85306","false","Glendale","4","Del Taco","","33.612089","-112.185319","AZ","3"
"51rPhtW2f8U-8HyopvAzZQ","711 S Lindsay Rd
Gilbert, AZ 85296","true","Gilbert","4","Stamps Auto","","33.337134","-111.772497","AZ","2"
"520jjg1FbmLw_9hsQNI2JA","4910 E Greenway Rd
Phoenix, AZ 85254","true","Phoenix","3","Greenway Airpark Family Dentistry","","33.626201","-111.974965","AZ","5"
"52mzpCLDsd3SC2lWY8O5vA","107 E Baseline Rd
Ste A3
Tempe, AZ 85283","true","Tempe","3","J Bella Loft","","33.378217","-111.938034","AZ","4"
"52OM_pfQNbWAwZ4ztWqaJQ","10340 N Scottsdale Rd
Paradise Valley, AZ 85253","false","Paradise Valley","6","Denny's Restaurant","","33.579678","-111.926144","AZ","2.5"
"52QtjHlHoa7V611bOvv1aw","W Scottsdale
7277 E Camelback Rd
Scottsdale, AZ 85251","true","Scottsdale","181","Sushi Roku","","33.502231","-111.924255","AZ","3.5"
"52Rs6NaKVBCqpzjH4yw3sA","Goodyear, AZ 85338","true","Goodyear","3","Everything Beauty By Jessica","","33.360239","-112.405305","AZ","5"
"52uxJL2ycDqaEc_9YUZWbw","55 S McClintock Dr
Tempe, AZ 85281","true","Tempe","20","ULTA Beauty","","33.421628","-111.908848","AZ","3"
"52Wk6urkTwlxi_UCf9wwXQ","20860 N Tatum Blvd
Ste 140
Phoenix, AZ 85050","true","Phoenix","3","Karen Turney - Home Smart Realty","","33.677897","-111.977523","AZ","5"
"532gS6YfBz_8-FA_vgO7hg","8399 E Indian School Rd
Ste 105
Scottsdale, AZ 85251","true","Scottsdale","8","Green Zebra Adventures","","33.494446","-111.900732","AZ","4.5"
"532kW_MNHlg64rz0eIn-ug","10474 W Thunderbird Blvd
Ste 200
Sun City, AZ 85351","true","Sun City","4","Arizona Neurological Institute","","33.605521","-112.284085","AZ","1"
"53Lq8bak88EtuZyKMmDPmQ","10645 N Tatum Blvd
Ste 400
Phoenix, AZ 85028","true","Phoenix","8","Blimpie Subs & Salads","","33.583756","-111.977774","AZ","4"
"53YGfwmbW73JhFiemNeyzQ","7135 E Camelback Rd
Ste 195
Scottsdale, AZ 85251","true","Scottsdale","539","Olive & Ivy","","33.501982","-111.927618","AZ","4"
"542yzNlAhZK9qk6Ibqd06w","3107 E Indian School Road
Phoenix, AZ 85016","true","Phoenix","3","Checker Auto Parts","","33.495196","-112.014616","AZ","3"
"545sP7uSdCcKDZ-reeVOgQ","231 N 3rd St
Phoenix, AZ 85004","true","Phoenix","11","St Mary's Basilica Catholic Church","","33.450684","-112.069947","AZ","5"
"54aw2tX7LQmxiU2DOZxdUA","Phoenix, AZ","true","Phoenix","4","The Loaded Cupcake","","33.448377","-112.074037","AZ","5"
"54oiNJxNvaRtP8WeDJwP8A","21001 N Tatum Blvd
Phoenix, AZ 85050","true","Phoenix","4","The Dailey Method - Desert Ridge","","33.6914","-111.9975","AZ","5"
"55lp5zSKItLHdCDFVXqYew","33461 W Trading Post Rd
Maricopa, AZ 85138","true","Maricopa","4","Airparamo","","32.983623","-111.927217","AZ","5"
"55seKyxRWUmHC1s52xk45g","3220 E Baseline Rd
Phoenix, AZ 85042","true","Phoenix","61","Gallagher's","","33.378184","-112.010615","AZ","3"
"55uZTVyfo-Tj3nGyRgeOyg","1113 Grand Avenue
Phoenix, AZ 85007","true","Phoenix","3","Phix","","33.455416","-112.087864","AZ","2.5"
"55XBESQMtmhI4I5i3s73sg","7014 E Camelback Rd
Scottsdale, AZ 85251","true","Scottsdale","33","Harkins Fashion Square 7 Theatre","","33.502594","-111.929676","AZ","3"
"55_raszkGtosHa_oQvxTkw","8889 W Peoria Ave
Peoria, AZ 85345","true","Peoria","4","Dairy Queen","","33.580687","-112.250401","AZ","2.5"
"56V2fvzvXfZzIVrBstwFqg","5008 W Northern Ave
Ste 6
Glendale, AZ 85301","true","Glendale","4","Body Creations","","33.534184","-112.174034","AZ","4"
"56YapUus0bh9BFax-HIbPA","2700 W Baseline Road
Tempe, AZ 85283","true","Tempe","3","Long Wongs","","33.379127","-111.977079","AZ","2"
"56YKAfrSpRxnncqsnshPag","Gilbert, AZ 85234","true","Gilbert","3","Xpress Auto Glass","","33.365063","-111.749542","AZ","5"
"57-dgZzOnLox6eudArRKgw","6107 N Scottsdale Rd
Scottsdale, AZ 85250","false","Scottsdale","18","Ice Tango","","33.525089","-111.925331","AZ","4"
"575AW9jkRM070tunCacvxg","1130 W Grove Ave
Mesa, AZ 85210","false","Mesa","17","Buffalo Wild Wings","","33.390446","-111.855366","AZ","3"
"57gnA8qjuFDtUvKMLmtR8A","1501 E Main St
Mesa, AZ 85203","true","Mesa","3","Salsitas","","33.414809","-111.799487","AZ","3"
"57Ntmms5Qq0zqZTIUN2DZQ","4861 W McDowell Road
Phoenix, AZ 85035","true","Phoenix","6","Crossland Economy Studios","","33.465854","-112.164984","AZ","2"
"57ohNOu5m15HOZhPA1wl_g","1202 W Broadway Road
Tempe, AZ 85282","true","Tempe","3","Long John Silver's Seafood Shoppes","","33.408336","-111.956398","AZ","3.5"
"57PLTXWFJux4pYGnSQisvA","456 W Main St
Mesa, AZ 85201","true","Mesa","11","La Tiendita Cafe","","33.415478","-111.84258","AZ","4.5"
"57RwRDqYrGrYJc2wwTgHLw","20700 N John Wayne Pkwy
Maricopa, AZ 85139","true","Maricopa","9","McDonald's","","33.066913","-112.047342","AZ","2.5"
"57YV3wsiNBp-aK25qjUeww","1989 W Elliot Rd
Chandler, AZ 85224","true","Chandler","108","Fibber Magees","","33.348908","-111.874796","AZ","4"
"581qSMwGGgdVSdiBTsrPyQ","5055 West Ray Rd
Chandler, AZ 85226","true","Chandler","13","Rubio's Fresh Mexican Grill","","33.319799","-111.929773","AZ","4"
