,business_id,day_of_week,opening_time_hours,closing_time_hours
406,k8B-ZZZezlXYLE7YC7FvQg,Friday,480,1020
407,eD3gubPVM3MyAXXnyE-K3g,Thursday,510,1020
408,eD3gubPVM3MyAXXnyE-K3g,Monday,510,1020
409,eD3gubPVM3MyAXXnyE-K3g,Tuesday,510,1020
410,eD3gubPVM3MyAXXnyE-K3g,Wednesday,510,1020
411,eD3gubPVM3MyAXXnyE-K3g,Friday,510,1020
412,zRxSXco0Fs42aPzR6rJSzw,Thursday,510,1050
413,zRxSXco0Fs42aPzR6rJSzw,Monday,510,1050
414,zRxSXco0Fs42aPzR6rJSzw,Tuesday,510,1050
415,zRxSXco0Fs42aPzR6rJSzw,Wednesday,510,1050
416,zRxSXco0Fs42aPzR6rJSzw,Friday,510,960
417,zRxSXco0Fs42aPzR6rJSzw,Sunday,510,780
418,R53UdKGf8uKUIqErS4vc0g,Saturday,630,1260
419,R53UdKGf8uKUIqErS4vc0g,Thursday,630,1260
420,R53UdKGf8uKUIqErS4vc0g,Monday,630,1260
421,R53UdKGf8uKUIqErS4vc0g,Tuesday,630,1260
422,R53UdKGf8uKUIqErS4vc0g,Wednesday,630,1260
423,R53UdKGf8uKUIqErS4vc0g,Friday,630,1260
424,R53UdKGf8uKUIqErS4vc0g,Sunday,630,1200
425,3RCa_Qq-j1yaySmdDvYwZw,Thursday,480,1020
426,3RCa_Qq-j1yaySmdDvYwZw,Monday,480,1020
427,3RCa_Qq-j1yaySmdDvYwZw,Tuesday,420,1020
428,3RCa_Qq-j1yaySmdDvYwZw,Wednesday,480,1020
429,3RCa_Qq-j1yaySmdDvYwZw,Friday,480,1020
430,ElEF5b3n27IBzbA4R-1M1g,Thursday,420,1140
431,ElEF5b3n27IBzbA4R-1M1g,Monday,420,1140
432,ElEF5b3n27IBzbA4R-1M1g,Tuesday,420,1140
433,ElEF5b3n27IBzbA4R-1M1g,Wednesday,420,1140
434,ElEF5b3n27IBzbA4R-1M1g,Friday,420,1140
435,W3VsNhHLMRj5ABMdMcpaUw,Saturday,600,1260
436,W3VsNhHLMRj5ABMdMcpaUw,Thursday,600,1260
437,W3VsNhHLMRj5ABMdMcpaUw,Monday,600,1260
438,W3VsNhHLMRj5ABMdMcpaUw,Tuesday,600,1260
439,W3VsNhHLMRj5ABMdMcpaUw,Wednesday,600,1260
440,W3VsNhHLMRj5ABMdMcpaUw,Friday,600,1260
441,W3VsNhHLMRj5ABMdMcpaUw,Sunday,720,1080
442,U7KGTH26f4uyKXCHt4A4cw,Saturday,540,1260
443,U7KGTH26f4uyKXCHt4A4cw,Thursday,540,1260
444,U7KGTH26f4uyKXCHt4A4cw,Monday,540,1260
445,U7KGTH26f4uyKXCHt4A4cw,Tuesday,540,1260
446,U7KGTH26f4uyKXCHt4A4cw,Wednesday,540,1260
447,U7KGTH26f4uyKXCHt4A4cw,Friday,540,1260
448,U7KGTH26f4uyKXCHt4A4cw,Sunday,540,1200
449,VVxzmzGoRbjVV7P5bQcLfg,Saturday,600,1140
450,VVxzmzGoRbjVV7P5bQcLfg,Thursday,600,1200
451,VVxzmzGoRbjVV7P5bQcLfg,Monday,600,1200
452,VVxzmzGoRbjVV7P5bQcLfg,Tuesday,600,1200
453,VVxzmzGoRbjVV7P5bQcLfg,Wednesday,600,1200
454,VVxzmzGoRbjVV7P5bQcLfg,Friday,600,1200
455,VVxzmzGoRbjVV7P5bQcLfg,Sunday,660,1080
456,gocKJln2Icy2IyCunB1eOA,Saturday,600,60
457,gocKJln2Icy2IyCunB1eOA,Thursday,600,1260
458,gocKJln2Icy2IyCunB1eOA,Monday,600,1260
459,gocKJln2Icy2IyCunB1eOA,Tuesday,600,1260
460,gocKJln2Icy2IyCunB1eOA,Wednesday,600,1260
461,gocKJln2Icy2IyCunB1eOA,Friday,600,60
462,gocKJln2Icy2IyCunB1eOA,Sunday,720,1080
463,2kZiyGqzB5Lnc0cZgHCOfw,Saturday,480,900
464,2kZiyGqzB5Lnc0cZgHCOfw,Thursday,360,1200
465,2kZiyGqzB5Lnc0cZgHCOfw,Monday,330,1200
466,2kZiyGqzB5Lnc0cZgHCOfw,Tuesday,360,1200
467,2kZiyGqzB5Lnc0cZgHCOfw,Wednesday,330,1110
468,2kZiyGqzB5Lnc0cZgHCOfw,Friday,330,1110
469,2kZiyGqzB5Lnc0cZgHCOfw,Sunday,510,840
470,Zk584MLn3STVm1ZXpABSmA,Saturday,600,1320
471,Zk584MLn3STVm1ZXpABSmA,Thursday,600,1320
472,Zk584MLn3STVm1ZXpABSmA,Monday,600,1320
473,Zk584MLn3STVm1ZXpABSmA,Tuesday,600,1320
474,Zk584MLn3STVm1ZXpABSmA,Wednesday,600,1320
475,Zk584MLn3STVm1ZXpABSmA,Friday,600,1320
476,Zk584MLn3STVm1ZXpABSmA,Sunday,600,1320
477,tA2DT7CGQPzgA6tTcTkXDw,Saturday,1020,120
478,tA2DT7CGQPzgA6tTcTkXDw,Thursday,1020,120
479,tA2DT7CGQPzgA6tTcTkXDw,Monday,540,840
480,tA2DT7CGQPzgA6tTcTkXDw,Tuesday,1020,120
481,tA2DT7CGQPzgA6tTcTkXDw,Wednesday,1020,120
482,tA2DT7CGQPzgA6tTcTkXDw,Friday,1020,120
483,tA2DT7CGQPzgA6tTcTkXDw,Sunday,1020,120
484,E_8a66uqjHXsvb4tdGnkXA,Saturday,0,0
485,E_8a66uqjHXsvb4tdGnkXA,Thursday,0,0
486,E_8a66uqjHXsvb4tdGnkXA,Monday,0,0
487,E_8a66uqjHXsvb4tdGnkXA,Tuesday,0,0
488,E_8a66uqjHXsvb4tdGnkXA,Wednesday,0,0
489,E_8a66uqjHXsvb4tdGnkXA,Friday,0,0
490,E_8a66uqjHXsvb4tdGnkXA,Sunday,0,0
491,H0E9GjZqhEuWAIF1orTZ4A,Thursday,540,1020
492,H0E9GjZqhEuWAIF1orTZ4A,Monday,540,1020
493,H0E9GjZqhEuWAIF1orTZ4A,Tuesday,540,1020
494,H0E9GjZqhEuWAIF1orTZ4A,Wednesday,540,1020
495,H0E9GjZqhEuWAIF1orTZ4A,Friday,540,1020
496,xun1GBrZzChBLHY6NrsnMg,Saturday,480,1020
497,xun1GBrZzChBLHY6NrsnMg,Thursday,480,1080
498,xun1GBrZzChBLHY6NrsnMg,Monday,480,1080
499,xun1GBrZzChBLHY6NrsnMg,Tuesday,480,1080
500,xun1GBrZzChBLHY6NrsnMg,Wednesday,480,1080
501,xun1GBrZzChBLHY6NrsnMg,Friday,480,1080
502,yMUVflS-2SnOGafXmdHy6w,Saturday,600,1260
503,yMUVflS-2SnOGafXmdHy6w,Thursday,600,1260
504,yMUVflS-2SnOGafXmdHy6w,Monday,600,1260
505,yMUVflS-2SnOGafXmdHy6w,Tuesday,600,1260
506,yMUVflS-2SnOGafXmdHy6w,Wednesday,600,1260
507,yMUVflS-2SnOGafXmdHy6w,Friday,600,1260
508,yMUVflS-2SnOGafXmdHy6w,Sunday,600,1260
509,cIPzndsbagQGj9U1sLqLtA,Saturday,540,1020
510,cIPzndsbagQGj9U1sLqLtA,Thursday,420,1020
511,cIPzndsbagQGj9U1sLqLtA,Monday,420,1020
512,cIPzndsbagQGj9U1sLqLtA,Tuesday,420,1020
513,cIPzndsbagQGj9U1sLqLtA,Wednesday,420,1020
514,cIPzndsbagQGj9U1sLqLtA,Friday,420,1020
515,LzreyGNkVTYw4JFuSxWstA,Saturday,540,1260
516,LzreyGNkVTYw4JFuSxWstA,Thursday,540,1260
517,LzreyGNkVTYw4JFuSxWstA,Monday,540,1260
518,LzreyGNkVTYw4JFuSxWstA,Tuesday,540,1260
519,LzreyGNkVTYw4JFuSxWstA,Wednesday,540,1260
520,LzreyGNkVTYw4JFuSxWstA,Friday,540,1260
521,LzreyGNkVTYw4JFuSxWstA,Sunday,600,1260
522,m2N5lcfXv5I2TVcXcMTtOw,Saturday,360,1320
523,m2N5lcfXv5I2TVcXcMTtOw,Thursday,360,1320
524,m2N5lcfXv5I2TVcXcMTtOw,Monday,360,1320
525,m2N5lcfXv5I2TVcXcMTtOw,Tuesday,360,1320
526,m2N5lcfXv5I2TVcXcMTtOw,Wednesday,360,1320
527,m2N5lcfXv5I2TVcXcMTtOw,Friday,360,1320
528,m2N5lcfXv5I2TVcXcMTtOw,Sunday,360,1320
529,2e1jzfiHFGCRpV66gYNVbA,Saturday,420,1320
530,2e1jzfiHFGCRpV66gYNVbA,Thursday,420,1320
531,2e1jzfiHFGCRpV66gYNVbA,Monday,420,1320
532,2e1jzfiHFGCRpV66gYNVbA,Tuesday,420,1320
533,2e1jzfiHFGCRpV66gYNVbA,Wednesday,420,1320
534,2e1jzfiHFGCRpV66gYNVbA,Friday,420,1320
535,2e1jzfiHFGCRpV66gYNVbA,Sunday,420,1320
536,L9UYbtAUOcfTgZFimehlXw,Saturday,420,1320
537,L9UYbtAUOcfTgZFimehlXw,Thursday,420,1260
538,L9UYbtAUOcfTgZFimehlXw,Monday,420,1260
539,L9UYbtAUOcfTgZFimehlXw,Tuesday,420,1260
540,L9UYbtAUOcfTgZFimehlXw,Wednesday,420,1260
541,L9UYbtAUOcfTgZFimehlXw,Friday,420,1320
542,L9UYbtAUOcfTgZFimehlXw,Sunday,420,1260
543,WEUgyNNslbwhqYgku8Gt3Q,Saturday,660,1320
544,WEUgyNNslbwhqYgku8Gt3Q,Thursday,660,1320
545,WEUgyNNslbwhqYgku8Gt3Q,Monday,660,1320
546,WEUgyNNslbwhqYgku8Gt3Q,Tuesday,660,1320
547,WEUgyNNslbwhqYgku8Gt3Q,Wednesday,660,1320
548,WEUgyNNslbwhqYgku8Gt3Q,Friday,660,1320
549,WEUgyNNslbwhqYgku8Gt3Q,Sunday,660,1260
550,5wefpQ4OhJ4srP6j1vLTWw,Saturday,600,1200
551,5wefpQ4OhJ4srP6j1vLTWw,Thursday,480,1320
552,5wefpQ4OhJ4srP6j1vLTWw,Monday,480,1320
553,5wefpQ4OhJ4srP6j1vLTWw,Tuesday,480,1320
554,5wefpQ4OhJ4srP6j1vLTWw,Wednesday,480,1320
555,5wefpQ4OhJ4srP6j1vLTWw,Friday,480,1320
556,5wefpQ4OhJ4srP6j1vLTWw,Sunday,600,1200
557,Sodko0hlMg7F5doNJGKcWQ,Saturday,660,1350
558,Sodko0hlMg7F5doNJGKcWQ,Thursday,660,1290
559,Sodko0hlMg7F5doNJGKcWQ,Monday,660,1290
560,Sodko0hlMg7F5doNJGKcWQ,Tuesday,660,1290
561,Sodko0hlMg7F5doNJGKcWQ,Wednesday,660,1290
562,Sodko0hlMg7F5doNJGKcWQ,Friday,660,1350
563,Sodko0hlMg7F5doNJGKcWQ,Sunday,660,1290
564,bKRpIJvOxh65a-koMa1V7w,Saturday,600,1260
565,bKRpIJvOxh65a-koMa1V7w,Thursday,600,1260
566,bKRpIJvOxh65a-koMa1V7w,Monday,600,1260
567,bKRpIJvOxh65a-koMa1V7w,Tuesday,600,1260
568,bKRpIJvOxh65a-koMa1V7w,Wednesday,600,1260
569,bKRpIJvOxh65a-koMa1V7w,Friday,600,1260
570,bKRpIJvOxh65a-koMa1V7w,Sunday,660,1080
571,3DIG0gD6rL7AmukW3cdeKg,Saturday,450,1050
572,3DIG0gD6rL7AmukW3cdeKg,Thursday,450,1050
573,3DIG0gD6rL7AmukW3cdeKg,Monday,450,1050
574,3DIG0gD6rL7AmukW3cdeKg,Tuesday,450,1050
575,3DIG0gD6rL7AmukW3cdeKg,Wednesday,450,1050
576,3DIG0gD6rL7AmukW3cdeKg,Friday,450,1050
577,1U__JyhW9eiZ2z4djki1WA,Saturday,540,1020
578,1U__JyhW9eiZ2z4djki1WA,Thursday,480,1080
579,1U__JyhW9eiZ2z4djki1WA,Monday,480,1080
580,1U__JyhW9eiZ2z4djki1WA,Tuesday,480,1080
581,1U__JyhW9eiZ2z4djki1WA,Wednesday,480,1080
582,1U__JyhW9eiZ2z4djki1WA,Friday,480,1080
583,UtUXhKh7vOVvWJF48IzJvQ,Saturday,660,1380
584,UtUXhKh7vOVvWJF48IzJvQ,Thursday,660,1320
585,UtUXhKh7vOVvWJF48IzJvQ,Monday,660,1320
586,UtUXhKh7vOVvWJF48IzJvQ,Tuesday,660,1320
587,UtUXhKh7vOVvWJF48IzJvQ,Wednesday,660,1320
588,UtUXhKh7vOVvWJF48IzJvQ,Friday,660,1380
589,UtUXhKh7vOVvWJF48IzJvQ,Sunday,660,1320
590,NJTIb6bro3gmfo7Gp6rDLg,Saturday,600,1380
591,NJTIb6bro3gmfo7Gp6rDLg,Thursday,600,1260
592,NJTIb6bro3gmfo7Gp6rDLg,Monday,600,1260
593,NJTIb6bro3gmfo7Gp6rDLg,Tuesday,600,1260
594,NJTIb6bro3gmfo7Gp6rDLg,Wednesday,600,1260
595,NJTIb6bro3gmfo7Gp6rDLg,Friday,600,1380
596,NJTIb6bro3gmfo7Gp6rDLg,Sunday,600,1260
597,N8xl5Wroth6Z-JZlJHQwPw,Saturday,720,0
598,N8xl5Wroth6Z-JZlJHQwPw,Thursday,540,960
599,N8xl5Wroth6Z-JZlJHQwPw,Monday,540,960
600,N8xl5Wroth6Z-JZlJHQwPw,Tuesday,540,960
601,N8xl5Wroth6Z-JZlJHQwPw,Wednesday,540,960
602,N8xl5Wroth6Z-JZlJHQwPw,Friday,720,0
603,N8xl5Wroth6Z-JZlJHQwPw,Sunday,720,0
604,u3HMalNH-xBgZUXjnH3O6Q,Saturday,600,1080
605,u3HMalNH-xBgZUXjnH3O6Q,Thursday,600,1140
606,u3HMalNH-xBgZUXjnH3O6Q,Monday,600,1140
607,u3HMalNH-xBgZUXjnH3O6Q,Tuesday,600,1140
608,u3HMalNH-xBgZUXjnH3O6Q,Wednesday,600,1140
609,u3HMalNH-xBgZUXjnH3O6Q,Friday,600,1140
610,u3HMalNH-xBgZUXjnH3O6Q,Sunday,660,1020
611,5ELF1BKGUhYbDd51WM4JGA,Saturday,420,1320
612,5ELF1BKGUhYbDd51WM4JGA,Thursday,420,1320
613,5ELF1BKGUhYbDd51WM4JGA,Monday,420,1320
614,5ELF1BKGUhYbDd51WM4JGA,Tuesday,420,1320
615,5ELF1BKGUhYbDd51WM4JGA,Wednesday,420,1320
616,5ELF1BKGUhYbDd51WM4JGA,Friday,420,1320
617,5ELF1BKGUhYbDd51WM4JGA,Sunday,420,1260
618,WHd8fLeMeWKUK6sPyeB-UA,Saturday,660,1380
619,WHd8fLeMeWKUK6sPyeB-UA,Thursday,660,1320
620,WHd8fLeMeWKUK6sPyeB-UA,Monday,660,1320
621,WHd8fLeMeWKUK6sPyeB-UA,Tuesday,660,1320
622,WHd8fLeMeWKUK6sPyeB-UA,Wednesday,660,1320
623,WHd8fLeMeWKUK6sPyeB-UA,Friday,660,1380
624,WHd8fLeMeWKUK6sPyeB-UA,Sunday,660,1320
625,WUZxVr_CaRqEQgzvyeK5tw,Saturday,600,1260
626,WUZxVr_CaRqEQgzvyeK5tw,Thursday,600,1260
627,WUZxVr_CaRqEQgzvyeK5tw,Monday,600,1260
628,WUZxVr_CaRqEQgzvyeK5tw,Tuesday,600,1260
629,WUZxVr_CaRqEQgzvyeK5tw,Wednesday,600,1260
630,WUZxVr_CaRqEQgzvyeK5tw,Friday,600,1260
631,WUZxVr_CaRqEQgzvyeK5tw,Sunday,600,1140
632,-E6XYf1ce1NCtV3QQI-3xA,Saturday,660,1380
633,-E6XYf1ce1NCtV3QQI-3xA,Thursday,660,1320
634,-E6XYf1ce1NCtV3QQI-3xA,Monday,660,1320
635,-E6XYf1ce1NCtV3QQI-3xA,Tuesday,660,1320
636,-E6XYf1ce1NCtV3QQI-3xA,Wednesday,660,1320
637,-E6XYf1ce1NCtV3QQI-3xA,Friday,660,1380
638,-E6XYf1ce1NCtV3QQI-3xA,Sunday,660,1320
639,XEdBJi1WZzvatmkxFEIlOw,Saturday,540,1260
640,XEdBJi1WZzvatmkxFEIlOw,Thursday,540,1260
641,XEdBJi1WZzvatmkxFEIlOw,Monday,540,1260
642,XEdBJi1WZzvatmkxFEIlOw,Tuesday,540,1260
643,XEdBJi1WZzvatmkxFEIlOw,Wednesday,540,1260
644,XEdBJi1WZzvatmkxFEIlOw,Friday,540,1260
645,XEdBJi1WZzvatmkxFEIlOw,Sunday,600,1080
646,mkvWFODsaXHe5MXAyDnRWw,Saturday,540,1260
647,mkvWFODsaXHe5MXAyDnRWw,Thursday,660,1260
648,mkvWFODsaXHe5MXAyDnRWw,Monday,660,1260
649,mkvWFODsaXHe5MXAyDnRWw,Tuesday,660,1260
650,mkvWFODsaXHe5MXAyDnRWw,Wednesday,660,1260
651,mkvWFODsaXHe5MXAyDnRWw,Friday,660,1260
652,mkvWFODsaXHe5MXAyDnRWw,Sunday,540,1260
653,rlrSUtmUnM84AVb616Qy6Q,Saturday,480,1050
654,rlrSUtmUnM84AVb616Qy6Q,Thursday,480,1050
655,rlrSUtmUnM84AVb616Qy6Q,Monday,480,1050
656,rlrSUtmUnM84AVb616Qy6Q,Tuesday,480,1050
657,rlrSUtmUnM84AVb616Qy6Q,Wednesday,480,1050
658,rlrSUtmUnM84AVb616Qy6Q,Friday,480,1050
659,rlrSUtmUnM84AVb616Qy6Q,Sunday,540,1020
660,LorMcT1SQi_jS361mSKKzA,Saturday,480,660
661,LorMcT1SQi_jS361mSKKzA,Thursday,600,1170
662,LorMcT1SQi_jS361mSKKzA,Monday,360,1170
663,LorMcT1SQi_jS361mSKKzA,Tuesday,600,1170
664,LorMcT1SQi_jS361mSKKzA,Wednesday,360,1170
665,LorMcT1SQi_jS361mSKKzA,Friday,360,1110
666,F5-k-QxSGuK3oGNMknFFDw,Saturday,360,1260
667,F5-k-QxSGuK3oGNMknFFDw,Thursday,360,1260
668,F5-k-QxSGuK3oGNMknFFDw,Monday,360,1260
669,F5-k-QxSGuK3oGNMknFFDw,Tuesday,360,1260
670,F5-k-QxSGuK3oGNMknFFDw,Wednesday,360,1260
671,F5-k-QxSGuK3oGNMknFFDw,Friday,360,1260
672,F5-k-QxSGuK3oGNMknFFDw,Sunday,480,1200
673,pz-jypT4fEPQKr9RZtVdAw,Saturday,660,180
674,pz-jypT4fEPQKr9RZtVdAw,Thursday,660,180
675,pz-jypT4fEPQKr9RZtVdAw,Monday,660,1200
676,pz-jypT4fEPQKr9RZtVdAw,Tuesday,660,1200
677,pz-jypT4fEPQKr9RZtVdAw,Wednesday,660,1200
678,pz-jypT4fEPQKr9RZtVdAw,Friday,660,180
679,-NGrzJp0dX5pK3qdGSaspw,Saturday,600,1020
680,-NGrzJp0dX5pK3qdGSaspw,Thursday,600,1140
681,-NGrzJp0dX5pK3qdGSaspw,Monday,600,1140
682,-NGrzJp0dX5pK3qdGSaspw,Tuesday,600,1140
683,-NGrzJp0dX5pK3qdGSaspw,Wednesday,600,1140
684,-NGrzJp0dX5pK3qdGSaspw,Friday,600,1140
685,-NGrzJp0dX5pK3qdGSaspw,Sunday,600,1020
686,aACW1qAdOfgcU8yX61dOFw,Saturday,660,1380
687,aACW1qAdOfgcU8yX61dOFw,Thursday,660,1320
688,aACW1qAdOfgcU8yX61dOFw,Monday,660,1320
689,aACW1qAdOfgcU8yX61dOFw,Tuesday,660,1320
690,aACW1qAdOfgcU8yX61dOFw,Wednesday,660,1320
691,aACW1qAdOfgcU8yX61dOFw,Friday,660,1380
692,aACW1qAdOfgcU8yX61dOFw,Sunday,660,1320
693,rPp509oz4oFEdncoo7v_HA,Saturday,660,1320
694,rPp509oz4oFEdncoo7v_HA,Thursday,660,1260
695,rPp509oz4oFEdncoo7v_HA,Monday,660,1260
696,rPp509oz4oFEdncoo7v_HA,Tuesday,660,1260
697,rPp509oz4oFEdncoo7v_HA,Wednesday,660,1260
698,rPp509oz4oFEdncoo7v_HA,Friday,660,1320
699,rPp509oz4oFEdncoo7v_HA,Sunday,660,1260
700,kP_NxoI4DyQ1y60i5xsTCQ,Saturday,360,1380
701,kP_NxoI4DyQ1y60i5xsTCQ,Thursday,360,1380
702,kP_NxoI4DyQ1y60i5xsTCQ,Monday,360,1380
703,kP_NxoI4DyQ1y60i5xsTCQ,Tuesday,360,1380
704,kP_NxoI4DyQ1y60i5xsTCQ,Wednesday,360,1380
705,kP_NxoI4DyQ1y60i5xsTCQ,Friday,360,1380
706,kP_NxoI4DyQ1y60i5xsTCQ,Sunday,360,1380
707,xbZo8aMOOobPRzHKqmA88g,Saturday,630,1380
708,xbZo8aMOOobPRzHKqmA88g,Thursday,630,1320
709,xbZo8aMOOobPRzHKqmA88g,Monday,630,1320
710,xbZo8aMOOobPRzHKqmA88g,Tuesday,630,1320
711,xbZo8aMOOobPRzHKqmA88g,Wednesday,630,1320
712,xbZo8aMOOobPRzHKqmA88g,Friday,630,1380
713,xbZo8aMOOobPRzHKqmA88g,Sunday,630,1320
714,SGGZ6l345YTww09IHxtoew,Saturday,660,1200
715,SGGZ6l345YTww09IHxtoew,Thursday,660,1200
716,SGGZ6l345YTww09IHxtoew,Monday,660,1200
717,SGGZ6l345YTww09IHxtoew,Tuesday,660,1200
718,SGGZ6l345YTww09IHxtoew,Wednesday,660,1200
719,SGGZ6l345YTww09IHxtoew,Friday,660,1200
720,SGGZ6l345YTww09IHxtoew,Sunday,720,1020
721,lSlfbGPYtQ8bARSEiN9cYw,Saturday,480,0
722,lSlfbGPYtQ8bARSEiN9cYw,Thursday,480,0
723,lSlfbGPYtQ8bARSEiN9cYw,Monday,480,0
724,lSlfbGPYtQ8bARSEiN9cYw,Tuesday,480,0
725,lSlfbGPYtQ8bARSEiN9cYw,Wednesday,480,0
726,lSlfbGPYtQ8bARSEiN9cYw,Friday,480,0
727,lSlfbGPYtQ8bARSEiN9cYw,Sunday,480,0
728,a-U3SLb6j_M3AYzMAKwK_g,Saturday,360,360
729,a-U3SLb6j_M3AYzMAKwK_g,Thursday,360,360
730,a-U3SLb6j_M3AYzMAKwK_g,Monday,360,360
731,a-U3SLb6j_M3AYzMAKwK_g,Tuesday,360,360
732,a-U3SLb6j_M3AYzMAKwK_g,Wednesday,360,360
733,a-U3SLb6j_M3AYzMAKwK_g,Friday,360,360
734,a-U3SLb6j_M3AYzMAKwK_g,Sunday,360,360
735,N4KDipEdv7lCYYtFv-oKyg,Saturday,540,1080
736,N4KDipEdv7lCYYtFv-oKyg,Thursday,480,1260
737,N4KDipEdv7lCYYtFv-oKyg,Monday,480,1260
738,N4KDipEdv7lCYYtFv-oKyg,Tuesday,480,1260
739,N4KDipEdv7lCYYtFv-oKyg,Wednesday,480,1260
740,N4KDipEdv7lCYYtFv-oKyg,Friday,480,1260
741,N4KDipEdv7lCYYtFv-oKyg,Sunday,540,1080
742,vWoCMo8hrglD_ChW8z3brg,Saturday,420,1080
743,vWoCMo8hrglD_ChW8z3brg,Thursday,420,1080
744,vWoCMo8hrglD_ChW8z3brg,Monday,420,1080
745,vWoCMo8hrglD_ChW8z3brg,Tuesday,420,1080
746,vWoCMo8hrglD_ChW8z3brg,Wednesday,420,1080
747,vWoCMo8hrglD_ChW8z3brg,Friday,420,1080
748,joxWCp6dgN-kTE9GMziwjA,Saturday,720,1320
749,joxWCp6dgN-kTE9GMziwjA,Thursday,660,900
750,joxWCp6dgN-kTE9GMziwjA,Monday,660,900
751,joxWCp6dgN-kTE9GMziwjA,Tuesday,990,1260
752,joxWCp6dgN-kTE9GMziwjA,Wednesday,990,1260
753,joxWCp6dgN-kTE9GMziwjA,Friday,990,1290
754,joxWCp6dgN-kTE9GMziwjA,Sunday,990,1260
755,-Nd5eId2iqnFvAMNgRBgpA,Saturday,660,1380
756,-Nd5eId2iqnFvAMNgRBgpA,Thursday,660,1320
757,-Nd5eId2iqnFvAMNgRBgpA,Monday,660,1260
758,-Nd5eId2iqnFvAMNgRBgpA,Tuesday,660,1260
759,-Nd5eId2iqnFvAMNgRBgpA,Wednesday,660,1320
760,-Nd5eId2iqnFvAMNgRBgpA,Friday,660,1380
761,-Nd5eId2iqnFvAMNgRBgpA,Sunday,660,1320
762,HLbtxdO4NjwrByexahGKbA,Saturday,600,1320
763,HLbtxdO4NjwrByexahGKbA,Thursday,600,1320
764,HLbtxdO4NjwrByexahGKbA,Monday,600,1320
765,HLbtxdO4NjwrByexahGKbA,Tuesday,600,1320
766,HLbtxdO4NjwrByexahGKbA,Wednesday,600,1320
767,HLbtxdO4NjwrByexahGKbA,Friday,600,1320
768,HLbtxdO4NjwrByexahGKbA,Sunday,600,1320
769,bfDQai9X59uWK-XgP0t6rA,Saturday,660,120
770,bfDQai9X59uWK-XgP0t6rA,Thursday,660,120
771,bfDQai9X59uWK-XgP0t6rA,Monday,660,120
772,bfDQai9X59uWK-XgP0t6rA,Tuesday,660,120
773,bfDQai9X59uWK-XgP0t6rA,Wednesday,660,120
774,bfDQai9X59uWK-XgP0t6rA,Friday,660,120
775,bfDQai9X59uWK-XgP0t6rA,Sunday,660,120
776,qAORECtABjr_FsvSzy1apw,Saturday,600,1320
777,qAORECtABjr_FsvSzy1apw,Thursday,600,1320
778,qAORECtABjr_FsvSzy1apw,Monday,600,1320
779,qAORECtABjr_FsvSzy1apw,Tuesday,600,1320
780,qAORECtABjr_FsvSzy1apw,Wednesday,600,1320
781,qAORECtABjr_FsvSzy1apw,Friday,600,1320
782,qAORECtABjr_FsvSzy1apw,Sunday,600,1320
783,ctrgV3Yn-DGWhF9_DCukaA,Saturday,480,1200
784,ctrgV3Yn-DGWhF9_DCukaA,Thursday,480,1200
785,ctrgV3Yn-DGWhF9_DCukaA,Monday,480,1200
786,ctrgV3Yn-DGWhF9_DCukaA,Tuesday,480,1200
787,ctrgV3Yn-DGWhF9_DCukaA,Wednesday,480,1200
788,ctrgV3Yn-DGWhF9_DCukaA,Friday,480,1200
789,ctrgV3Yn-DGWhF9_DCukaA,Sunday,480,1200
790,tVeQQiToNbFm7kwuBEZPNg,Saturday,540,1140
791,tVeQQiToNbFm7kwuBEZPNg,Thursday,540,1140
792,tVeQQiToNbFm7kwuBEZPNg,Monday,540,1140
793,tVeQQiToNbFm7kwuBEZPNg,Tuesday,540,1140
794,tVeQQiToNbFm7kwuBEZPNg,Wednesday,540,1140
795,tVeQQiToNbFm7kwuBEZPNg,Friday,540,1140
796,tVeQQiToNbFm7kwuBEZPNg,Sunday,600,1020
797,BlmBPGYjOoFL25CXCin75g,Saturday,420,1140
798,BlmBPGYjOoFL25CXCin75g,Thursday,420,1140
799,BlmBPGYjOoFL25CXCin75g,Monday,420,1140
800,BlmBPGYjOoFL25CXCin75g,Tuesday,420,1140
801,BlmBPGYjOoFL25CXCin75g,Wednesday,420,1140
802,BlmBPGYjOoFL25CXCin75g,Friday,420,1200
803,AmzGu4DeUy69_XLbcQqQug,Saturday,660,0
804,AmzGu4DeUy69_XLbcQqQug,Thursday,660,1320
805,AmzGu4DeUy69_XLbcQqQug,Monday,660,1320
806,AmzGu4DeUy69_XLbcQqQug,Tuesday,660,1320
807,AmzGu4DeUy69_XLbcQqQug,Wednesday,660,1320
808,AmzGu4DeUy69_XLbcQqQug,Friday,660,0
809,AmzGu4DeUy69_XLbcQqQug,Sunday,660,1380
810,S8vszZv8Ohw_EYV85IpDZw,Saturday,600,1080
811,S8vszZv8Ohw_EYV85IpDZw,Thursday,600,1260
812,S8vszZv8Ohw_EYV85IpDZw,Monday,600,1260
813,S8vszZv8Ohw_EYV85IpDZw,Tuesday,600,1260
814,S8vszZv8Ohw_EYV85IpDZw,Wednesday,600,1260
815,S8vszZv8Ohw_EYV85IpDZw,Friday,600,1260
816,S8vszZv8Ohw_EYV85IpDZw,Sunday,720,1020
817,3P0HA0T93pGTOCqB0OqxUg,Saturday,600,1020
818,3P0HA0T93pGTOCqB0OqxUg,Thursday,570,1050
819,3P0HA0T93pGTOCqB0OqxUg,Monday,570,1050
